marathi_word,sentiment_label,pos_score,neg_score,obj_score,english_translation,synset_id,pos
खंगणे,neutral,0.0,0.0,0.0,to scratch,143,verb
छापून_घेणे,neutral,0.0,0.0,0.0,to be printed,183,verb
प्रकाशित_करणे,neutral,0.0,0.0,0.0,published_wheat_,182,verb
प्रसिद्ध_करणे,neutral,0.0,0.0,0.0,renowned_,182,verb
डोकेफोडी,neutral,0.0625,0.07291666666666667,0.8645833333333334,crack,62,noun
गुणविरहित,+,0.5625,0.0,0.4375,virtuous,101,adjective
गुणहीन,neutral,0.125,0.125,0.75,unprovable,101,adjective
अरुच,neutral,0.0,0.0,0.0,aruch,101,adjective
हस्ताक्षर,+,0.125,0.0,0.875,significant,53,noun
क्षुधावर्धक,+,0.14285714285714285,0.08928571428571429,0.7678571428571429,appealing,101,adjective
भिस्ती,-,0.0,0.125,0.875,beggar,20,noun
लसदार_पदार्थ,neutral,0.0,0.0,1.0,garlic,26,noun
चिकट_पदार्थ,neutral,0.0,0.0,0.0,adhesive_,26,noun
चिवट,-,0.0625,0.5,0.4375,tough,101,adjective
वातड,neutral,0.0,0.008333333333333333,0.9916666666666667,air,101,adjective
चामट,neutral,0.0,0.0,1.0,linked,101,adjective
चिंचोका,neutral,0.0,0.0,0.0,chinchoka,28,noun
चिंचुका,neutral,0.0,0.0,0.0,chinchoba,28,noun
लोहारकाम,+,0.125,0.0,0.875,blacksmith,62,noun
लोहारकी,+,0.125,0.0,0.875,blacksmith,62,noun
गरम_मसाला,neutral,0.0,0.0,0.0,hot_masala,29,noun
बाळकडू,neutral,0.0625,0.078125,0.859375,baby,26,noun
गुटी,neutral,0.0,0.0,0.0,gutti,26,noun
सहल,neutral,0.08333333333333333,0.09375,0.8229166666666666,trip,62,noun
दडणे,neutral,0.0,0.0,0.0,to hide,143,verb
तपासले_जाणे,neutral,0.03365384615384615,0.019230769230769232,0.9471153846153846,checked,183,verb
तपासणे,neutral,0.0,0.0,0.0,to investigate,169,verb
वाट_लावणे,neutral,0.0,0.0,0.0,to bear,169,verb
छेडले_जाणे,neutral,0.0,0.0,0.0,to scream,169,verb
निवड_न_करणे,neutral,0.0,0.0,0.0,choosing_n__,183,verb
विषय_काढणे,neutral,0.0,0.0,0.0,to stretch,126,verb
खोळंबा,neutral,0.041666666666666664,0.0625,0.8958333333333334,lump,27,noun
एल्क,neutral,0.0,0.0,1.0,elk,11,noun
अल्सेस_अल्सेस,neutral,0.0,0.0,0.0,ulces_lses,11,noun
मोहवणारा,neutral,0.0,0.0,0.0,मोहवणारा,101,adjective
लोकमत,neutral,0.0,0.03125,0.96875,public opinion,46,noun
जनमत,neutral,0.0,0.0,1.0,referendum,46,noun
सार्वमत,neutral,0.0,0.0,1.0,referendum,46,noun
शंकास्पद,-,0.0,0.5625,0.4375,suspicious,92,adjective
संदिग्ध,neutral,0.1875,0.1875,0.625,suspected,92,adjective
सशंक,-,0.125,0.25,0.625,persistent,92,adjective
संदेहयुक्त,neutral,0.16666666666666666,0.125,0.7083333333333334,doubtful,92,adjective
रक्तातिसार,neutral,0.0,0.0,1.0,hemorrhagic,86,noun
संग्रहणी,neutral,0.0,0.0,1.0,collection,86,noun
विषाणू,neutral,0.20833333333333334,0.20833333333333334,0.5833333333333334,virus,18,noun
गलित_कुष्ठ,-,0.0,0.225,0.775,dirt,86,noun
रक्तपिती,neutral,0.0,0.0,0.0,bloodsprint,86,noun
तंतुमय,-,0.0,0.25,0.75,fibrous,101,adjective
तात्कालिक,neutral,0.0,0.0,1.0,immediate,92,adjective
तत्काळचा,neutral,0.0,0.0,1.0,immediate,92,adjective
ताबडतोबीचा,neutral,0.0,0.0,1.0,immediate,92,adjective
मृतक,-,0.0,0.2916666666666667,0.7083333333333334,deceased,28,noun
केवडा,neutral,0.0,0.0,0.0,kevada,7,noun
केतकी,neutral,0.0,0.0,1.0,scattering,7,noun
केवडा_अर्क,neutral,0.0,0.0,0.0,kewada_rark,26,noun
भगंदर,neutral,0.0,0.03125,0.96875,fountain,86,noun
दारुड्या,+,0.125,0.0,0.875,drunkard,20,noun
दारुडा,+,0.052083333333333336,0.0,0.9479166666666666,follow,20,noun
बेवडा,-,0.0,0.1875,0.8125,reluctance,20,noun
दारूबाज,+,0.25,0.0,0.75,drunken,92,adjective
मद्यपी,neutral,0.0,0.0,1.0,alcoholic,92,adjective
शाही,neutral,0.0,0.0,1.0,peer,92,adjective
ओळंबा,neutral,0.0,0.0,1.0,linked,27,noun
अघोरपंथी,neutral,0.0,0.0,0.0,incouter,20,noun
अघोरी,neutral,0.0,0.0,0.0,aghaori,20,noun
अघोर,neutral,0.0,0.0,0.0,inmazer,20,noun
अघोरपंथ,+,0.0625,0.0,0.9375,focus,166,noun
जलजीरा,neutral,0.0,0.0,0.0,jaljeera,32,noun
धिरडे,-,0.0,0.25,0.75,dilemma,27,noun
आंबोळी,neutral,0.0,0.0,1.0,mango,27,noun
झिळमिळी,neutral,0.0,0.0,0.0,झिळमिळी,150,noun
झिरमिळी,neutral,0.0,0.0,1.0,pelvis,150,noun
विवाहित_स्त्री,neutral,0.0,0.0,1.0,married,20,noun
शुभदिवस,+,0.5694444444444444,0.004629629629629629,0.42592592592592593,good day,55,noun
शुभदिन,+,0.5694444444444444,0.004629629629629629,0.42592592592592593,good day,55,noun
सुदिन,neutral,0.0,0.0,0.0,sudin,55,noun
सुदिवस,neutral,0.05,0.0,0.95,day,55,noun
सुदीस,neutral,0.0,0.0,0.0,sudes,55,noun
अळणी,neutral,0.0,0.0,1.0,larvae,162,adjective
क्षितिजसमांतर,neutral,0.0,0.0,1.0,horizontal,92,adjective
क्षितिजसमसूत्र,neutral,0.03125,0.0,0.96875,horizon,92,adjective
विग्रह,neutral,0.0,0.03125,0.96875,vomit,62,noun
पुनरुत्थान,neutral,0.0,0.0,1.0,resurrection,52,noun
पुनरुद्धार,neutral,0.0,0.0,1.0,resurrection,52,noun
संयोग,neutral,0.0,0.0,1.0,conjunction,52,noun
सुरक्षारक्षक,neutral,0.017857142857142856,0.05357142857142857,0.9285714285714286,guard,20,noun
बोळक,neutral,0.0,0.0,0.0,condemnted,37,noun
वारस,neutral,0.0,0.0,1.0,heir,20,noun
वारसदार,neutral,0.0,0.0,1.0,heir,20,noun
उत्तराधिकारी,neutral,0.0,0.0,1.0,successor,20,noun
नीतिमान,+,0.8125,0.0,0.1875,righteous,101,adjective
नम्रतेने,neutral,0.0,0.0,0.0,humblely,95,adverb
विनयपूर्वक,-,0.0,0.125,0.875,unwillingly,95,adverb
नम्रपणे,+,0.125,0.0,0.875,fondly,95,adverb
नम्रपणाने,neutral,0.0,0.0,0.0,humblely,95,adverb
सढळ_हाताचा,+,0.21875,0.15625,0.625,exaggerated,101,adjective
सढळहस्ते,-,0.25,0.3125,0.4375,brilliantly,95,adverb
मुक्तहस्ते,neutral,0.11931818181818182,0.16477272727272727,0.7159090909090909,free,95,adverb
लागवड,+,0.175,0.0,0.825,cultivation,52,noun
लागलागवड,-,0.0,0.125,0.875,chaos,52,noun
लागलागण,neutral,0.0,0.0,1.0,faith,52,noun
लागलगावण,neutral,0.125,0.16666666666666666,0.7083333333333334,lavish,52,noun
लागलगवड,+,0.125,0.03125,0.84375,incense,52,noun
लागलगावड,neutral,0.125,0.16666666666666666,0.7083333333333334,lavish,52,noun
झाडणावळ,neutral,0.0,0.0,1.0,broom,27,noun
पुसणावळ,neutral,0.013888888888888888,0.0,0.9861111111111112,wedge,27,noun
होरपळलेली_जागा,neutral,0.0,0.0,1.0,saplings,34,noun
जळाऊ_लाकडांचा_ढीग,-,0.0,0.125,0.875,niggard,149,noun
उच्छेदन,neutral,0.051470588235294115,0.007352941176470588,0.9411764705882353,extend,52,noun
निर्मूलन,+,0.25,0.0,0.75,eradication,52,noun
लाथाळणे,neutral,0.0,0.0,0.0,to kick,169,verb
लाताळणे,neutral,0.0,0.0,0.0,to fade,169,verb
वाहन,neutral,0.0,0.0,1.0,vehicle,26,noun
आरूढ,neutral,0.013888888888888888,0.0,0.9861111111111112,ruling,111,adjective
स्वार,neutral,0.0,0.0,0.0,स्वार,111,adjective
श्राद्ध,+,0.3333333333333333,0.25,0.4166666666666667,devious,58,noun
क्षणभर,neutral,0.0,0.0,1.0,momentarily,114,adverb
निमिष,neutral,0.0,0.0,1.0,family,62,noun
निमेष,neutral,0.017857142857142856,0.0,0.9821428571428571,native,62,noun
बारीक_दोरजाळी,+,0.25,0.0375,0.7125,fine,27,noun
चेचणे,neutral,0.0,0.0,0.0,to spin,133,verb
ठेचणे,neutral,0.0,0.0,0.0,to stretch,133,verb
चेंदरणे,neutral,0.0,0.0,0.0,to bend,133,verb
चुरडणे,neutral,0.125,0.09375,0.78125,crust,133,verb
कुचलणे,neutral,0.0,0.0,0.0,to crush,133,verb
कवयित्री,+,0.125,0.0,0.875,poetess,20,noun
शरीराचे_आतील_अवयव,neutral,0.0,0.0,0.0,body_,150,noun
शरीराचे_आतील_भाग,neutral,0.0,0.0,0.0,body_,150,noun
हातोडी,neutral,0.0,0.025,0.975,hammer,27,noun
हतोडी,neutral,0.0,0.0,0.0,to be frustrated,27,noun
उद्धार_होणे,neutral,0.0,0.0,0.0,उद्धार_होणे,143,verb
ऋणमुक्ति,neutral,0.0,0.0,1.0,debut,52,noun
कलप,neutral,0.0,0.0,0.0,कलप,27,noun
कलफ,neutral,0.0,0.0,0.0,kalf,27,noun
मिश्रण,neutral,0.025,0.025,0.95,mixture,35,noun
मिसळ,neutral,0.0,0.0,1.0,mix,35,noun
भेसळ,neutral,0.0,0.0,1.0,adulteration,35,noun
सरभेसळ,neutral,0.0,0.0,1.0,ovarian,35,noun
मोठा_दांडा,neutral,0.0,0.0,0.0,big_,27,noun
लाठी_चालवणारा,neutral,0.0,0.0,0.0,athleter,20,noun
लाताखाऊ,neutral,0.0,0.0,1.0,latch,92,adjective
लतखोर,neutral,0.0,0.0,0.0,tantrous,92,adjective
गुलाबी,neutral,0.0,0.0,0.0,गुलाबी,101,adjective
गुलाबी,neutral,0.0,0.017857142857142856,0.9821428571428571,pink,92,adjective
मातकट_रंग,neutral,0.0,0.0,0.0,matakat_reg,26,noun
शेठजी,neutral,0.0,0.0,0.0,shethji,49,noun
लाला,neutral,0.0,0.0,0.0,lala,49,noun
एमू,neutral,0.0,0.0,0.0,amu,15,noun
अकरावा,neutral,0.0,0.0,1.0,eleventh,106,adjective
मैथिल,neutral,0.0,0.0,0.0,mathil,92,adjective
मैथिली,neutral,0.0,0.0,0.0,maithili,66,noun
झटका,-,0.03676470588235294,0.21323529411764705,0.75,shock,52,noun
झणत्कार,neutral,0.0,0.0,0.0,to be a jerk,53,noun
वळवळ,neutral,0.0,0.0,0.0,to the turn,62,noun
हुरडा,neutral,0.0,0.0,1.0,hoard,29,noun
हुरळा,+,0.10714285714285714,0.0,0.8928571428571429,hustle,29,noun
लवाजमा,neutral,0.03571428571428571,0.0,0.9642857142857143,argument,26,noun
लवाजिमा,neutral,0.0,0.0,1.0,entrepreneur,26,noun
खळी,neutral,0.05555555555555555,0.041666666666666664,0.9027777777777778,nest,53,noun
गुल,neutral,0.0,0.0,0.0,gul,150,noun
पिरॅमिड,neutral,0.0,0.0,1.0,pyramid,26,noun
तारकस,+,0.052083333333333336,0.0,0.9479166666666666,star,20,noun
तारकश,+,0.052083333333333336,0.0,0.9479166666666666,star,20,noun
साखरपुडा,neutral,0.0,0.0,0.0,sugarpuda,20,noun
वाङनिश्चय,neutral,0.0,0.0,1.0,playwright,20,noun
मृत्युपत्र,neutral,0.0,0.0,1.0,obituary,52,noun
फिरकी,neutral,0.0,0.0,1.0,spin,27,noun
दिले_जाणे,neutral,0.0,0.0,0.0,to give,186,verb
पुरवठा_होणे,neutral,0.017857142857142856,0.0,0.9821428571428571,supplies,186,verb
फिटणे,neutral,0.0,0.0,0.0,to be fit,186,verb
पटना,neutral,0.0,0.0,0.0,patna,37,noun
पाटणा,neutral,0.0,0.0,1.0,spinning,37,noun
निर्णय_होणे,neutral,0.0,0.0,0.0,decisions_,186,verb
फैसला_होणे,neutral,0.0,0.0,0.0,to decide,186,verb
निश्चित_होणे,neutral,0.0,0.0,0.0,definite_,186,verb
भिंग,neutral,0.0625,0.0625,0.875,scandal,150,noun
चमकधमक,neutral,0.0,0.0,0.0,चमकधमक,52,noun
तोलन,neutral,0.0,0.0,1.0,balance,52,noun
उचललेला,-,0.0,0.0625,0.9375,picked up,52,noun
बाक,neutral,0.0,0.019736842105263157,0.9802631578947368,bar,27,noun
न्यायासन,+,0.15625,0.0,0.84375,judicial,149,noun
न्यायपीठ,neutral,0.041666666666666664,0.0,0.9583333333333334,bench,149,noun
न्यायाधीशासन,+,0.125,0.03571428571428571,0.8392857142857143,judge,37,noun
न्यायाधीशाचे_आसन,+,0.125,0.03571428571428571,0.8392857142857143,judge,37,noun
बोंड,neutral,0.044642857142857144,0.0,0.9553571428571429,bond,150,noun
धावा,neutral,0.010964912280701754,0.02631578947368421,0.9627192982456141,runs,52,noun
काबुली,neutral,0.0,0.0,0.0,kabuli,92,adjective
लहान_वरवंटा,neutral,0.0,0.0,0.0,small_varwanta,27,noun
लहान_वरवंट,neutral,0.0,0.0,0.0,small_varwant,27,noun
पोष्णा,neutral,0.0,0.0,0.0,poshna,20,noun
फाशी,neutral,0.006944444444444444,0.013888888888888888,0.9791666666666666,hanging,52,noun
समानतावादी,neutral,0.03125,0.0,0.96875,contemporary,20,noun
करुण_रस,neutral,0.0,0.0,0.0,compassion_rus,53,noun
करून_घेणे,neutral,0.0,0.0,0.0,to do,204,verb
करवून_घेणे,neutral,0.0,0.0,0.0,to do so,204,verb
कटारी,neutral,0.0,0.0,1.0,bottle,27,noun
चुपणे,neutral,0.0,0.0,0.0,to whisper,28,verb
चुंफणे,neutral,0.0,0.0,0.0,to whine,28,verb
ग्रहणक्षमता,neutral,0.0,0.0,1.0,receptivity,45,noun
आकलनक्षमता,neutral,0.041666666666666664,0.0,0.9583333333333334,capacity,45,noun
कुथविणे,neutral,0.0,0.0,0.0,to pull,123,verb
कुथवणे,neutral,0.0,0.0,0.0,to bend,123,verb
कुथाडणे,neutral,0.0,0.0,0.0,to get to a foolish,123,verb
फुकणे,neutral,0.0,0.0,0.0,to freeze,169,verb
घणघणवणे,neutral,0.0,0.0,1.0,dagger,183,verb
जनादेश,neutral,0.0,0.0,1.0,mandate,52,noun
काबूल,neutral,0.0,0.0,1.0,kabul,37,noun
अफगाणिस्तान,neutral,0.0,0.0,1.0,afghanistan,37,noun
अफगाण,neutral,0.0,0.0,1.0,afghan,20,noun
अफगाणी,neutral,0.0,0.0,1.0,afghan,92,adjective
अफगाणिस्तानी,neutral,0.0,0.0,1.0,afghan,92,adjective
काबुली_लोक,neutral,0.0,0.0,0.0,kabuli__,20,noun
तुरेदार,neutral,0.0,0.0,1.0,trunk,92,adjective
हाकलणे,neutral,0.0,0.0,0.0,to expel,183,verb
कुंथणे,neutral,0.0,0.0,0.0,to stretch,169,verb
शोधून_काढणे,neutral,0.0,0.0,0.0,to find out,183,verb
काढणे,neutral,0.0,0.0,0.0,काढणे,183,verb
पेटवून_घेणे,neutral,0.0,0.0,0.0,to burnt,204,verb
घासवणे,neutral,0.0,0.0,0.0,to rub,204,verb
मापून_घेणे,neutral,0.0,0.0,0.0,to measure,204,verb
मोजून_घेणे,neutral,0.0,0.0,0.0,to measure,204,verb
हात_बसणे,neutral,0.0,0.0,0.0,to stretch,186,verb
सवय_होणे,neutral,0.0,0.0,0.0,to have a habit,186,verb
हराम,neutral,0.0,0.0,0.0,haram,92,adjective
अपारदर्शकता,-,0.1875,0.375,0.4375,opaque,45,noun
पारदर्शकता,+,0.20833333333333334,0.041666666666666664,0.75,transparency,83,noun
राखण,+,0.1,0.0,0.9,maintenance,62,noun
रखवाली,-,0.0,0.20833333333333334,0.7916666666666666,rampant,62,noun
शुभ्रता,+,0.625,0.0,0.375,auspicious,79,noun
सफेती,neutral,0.08,0.06,0.86,white,79,noun
पांढरेपणा,neutral,0.0,0.0,1.0,whitening,79,noun
श्वेतता,-,0.0,0.25,0.75,leafy,79,noun
धवलिमा,neutral,0.0,0.0,0.0,dhawalima,79,noun
वैफल्य,-,0.03571428571428571,0.25,0.7142857142857143,failing,155,noun
बोथटपणा,-,0.0,0.5,0.5,toxicity,83,noun
वैफल्यग्रस्त,+,0.575,0.125,0.3,favorable,111,adjective
ग्रस्त,-,0.0625,0.25,0.6875,sufferer,111,adjective
ग्रसित,neutral,0.041666666666666664,0.0625,0.8958333333333334,consumed,111,adjective
ओझे_वाहणे,neutral,0.0,0.0,0.0,to be burdened,169,verb
बुद्धिबळपटू,neutral,0.0,0.0,1.0,chess,20,noun
बुद्धिबळाचा_खिलाडी,neutral,0.0,0.0,1.0,chess,20,noun
लवंडणे,neutral,0.0,0.0,1.0,clove,138,verb
वाहून_घेणे,neutral,0.0,0.0,0.0,to carry,204,verb
हमाली,neutral,0.0,0.0,0.0,hamali,27,noun
मजूरी,+,0.15625,0.0,0.84375,wages,27,noun
ओढगाडा,neutral,0.0,0.0,1.0,road,27,noun
कर्षित्र,neutral,0.0,0.0,1.0,traction,27,noun
कर्षणयंत्र,neutral,0.0,0.0,1.0,traction,27,noun
खेचगाडा,neutral,0.0,0.041666666666666664,0.9583333333333334,puddle,27,noun
ट्रॅक्टर,neutral,0.0,0.0,1.0,tractor,27,noun
हाजी,neutral,0.0,0.0,1.0,haji,4,noun
कोफ्ता,neutral,0.0,0.0,0.0,kftta,27,noun
खिमा,neutral,0.0,0.0,0.0,khima,27,noun
पांढरा_रंग,neutral,0.0,0.0,0.0,white_,26,noun
पतिता,+,0.10576923076923077,0.038461538461538464,0.8557692307692307,credit,20,noun
प्रहारकरी,neutral,0.0,0.0,1.0,guardian,92,adjective
प्रहारी,+,0.5625,0.125,0.3125,proud,92,adjective
प्रहारक,+,0.4166666666666667,0.0,0.5833333333333334,pronounced,92,adjective
नागरा,neutral,0.0,0.0,1.0,town,27,noun
नागरा_जोडे,neutral,0.0,0.0,1.0,town,27,noun
गोल,neutral,0.0,0.0,0.0,गोल,26,noun
रायते,neutral,0.0,0.0,0.0,rayte,4,noun
ठासून_सांगणे,neutral,0.0,0.0,0.0,to shame,45,noun
गुठळी,neutral,0.0,0.013888888888888888,0.9861111111111112,clog,30,noun
गळू,neutral,0.0859375,0.046875,0.8671875,swinging,30,noun
गुठोळी,neutral,0.0,0.0375,0.9625,knot,30,noun
गुटळी-गुटोळी,neutral,0.0,0.0,0.0,gutli,30,noun
गरस,+,0.125,0.03125,0.84375,incense,30,noun
पेर,neutral,0.0,0.0,1.0,sow,28,noun
ठुसठुस,-,0.0,0.6875,0.3125,stagnant,155,noun
सौख्य,+,0.0625,0.0,0.9375,faculty,79,noun
वस्त्रधारी,neutral,0.0,0.0,1.0,garlic,92,adjective
परिधानीय,-,0.0,0.4166666666666667,0.5833333333333334,permanent,101,adjective
परिधेय,neutral,0.0,0.041666666666666664,0.9583333333333334,peripheral,101,adjective
घालण्याजोगा,neutral,0.0,0.0,0.0,insertable,101,adjective
कांडे,neutral,0.0,0.0,0.0,kande,150,noun
पेरके,+,0.0625,0.0,0.9375,perk,150,noun
जुगारातील_देय_शिल्लक,+,0.16666666666666666,0.041666666666666664,0.7916666666666666,gambling,27,noun
डागील,neutral,0.0,0.0,1.0,dagger,92,adjective
डागेल,neutral,0.0,0.0,0.0,dangel,92,adjective
डागलेला,-,0.022727272727272728,0.1590909090909091,0.8181818181818182,worn,92,adjective
रेडक्रॉस,neutral,0.0,0.0,0.0,redcross,149,noun
रेडक्रॉस_संस्था,neutral,0.0,0.0,0.0,redcross_,149,noun
बिघाड,-,0.03125,0.1875,0.78125,breakdown,79,noun
बिगाड,-,0.0,0.20833333333333334,0.7916666666666666,rampant,79,noun
भाष्य,neutral,0.0,0.0,1.0,commentary,195,noun
टीकाटिप्पणी,neutral,0.0,0.0,1.0,commentary,195,noun
रचनावळ,neutral,0.0,0.0,1.0,component,27,noun
दमआलू,neutral,0.0,0.0,0.0,dumalu,27,noun
आंतरदेशीय_पत्र,neutral,0.0,0.0,0.0,internal_,27,noun
आंतरराष्ट्रीय_पत्र,neutral,0.0,0.0,0.0,international_patra,27,noun
बाधा_आणणारा,-,0.125,0.1875,0.6875,barbaric,20,noun
वेशभूषा,-,0.0,0.10416666666666667,0.8958333333333334,costumes,26,noun
वेषभूषा,-,0.0,0.10416666666666667,0.8958333333333334,costume,26,noun
साथ,neutral,0.0,0.0,1.0,coexist,62,noun
दिन,neutral,0.05,0.0,0.95,day,55,noun
सुवेर,-,0.0,0.3125,0.6875,unchanged,83,noun
निपचित,+,0.5,0.0625,0.4375,impartial,111,adjective
निपचिप,neutral,0.0,0.0,1.0,nipple,111,adjective
रुबाब,+,0.375,0.15625,0.46875,cordial,83,noun
डायनामाइट,neutral,0.0,0.0,0.0,डायनामाइट,27,noun
डाइनामाइट,neutral,0.0,0.0,0.0,dinamite,27,noun
स्फुरणे,neutral,0.0,0.0,0.0,to spoil,169,verb
कुठेतरी,-,0.0,0.3125,0.6875,somewhere,117,adverb
कोठे,neutral,0.0,0.0,0.0,where,117,adverb
सुवाहक,+,0.5,0.0,0.5,lubricant,101,adjective
दुर्वाहक,-,0.10714285714285714,0.48214285714285715,0.4107142857142857,abuse,101,adjective
लाही,neutral,0.041666666666666664,0.0,0.9583333333333334,lady,29,noun
लाव्हारस,neutral,0.0,0.0,0.0,lavar,176,noun
लाव्हा,neutral,0.0,0.0,1.0,lava,176,noun
हर्षौल्हासित,-,0.0,0.3125,0.6875,harassment,111,adjective
गदगदलेला,neutral,0.0,0.0,1.0,exponent,111,adjective
खूप_खुश,neutral,0.0,0.0,0.0,very_,111,adjective
हस्तमैथुन,+,0.125,0.0,0.875,masturbation,62,noun
बशी,-,0.04807692307692308,0.2692307692307692,0.6826923076923077,bare,27,noun
ताटली,+,0.052083333333333336,0.0,0.9479166666666666,follow,27,noun
महानगर,neutral,0.0,0.0,1.0,metropolis,37,noun
ख्याल,+,0.375,0.0,0.625,famous,27,noun
ठुमरी,neutral,0.0,0.0,0.0,thum,27,noun
ठुंबरी,neutral,0.0,0.0,1.0,throat,27,noun
ठुमका,-,0.0,0.5833333333333334,0.4166666666666667,sting,62,noun
ठमका,neutral,0.047619047619047616,0.041666666666666664,0.9107142857142857,jump,62,noun
ठुमकणे,neutral,0.0,0.0,0.0,to rush,140,verb
ठमकणे,neutral,0.0,0.0,0.0,to get tight,140,verb
दरबारीकानडा,+,0.07142857142857142,0.008928571428571428,0.9196428571428571,court,27,noun
भीमपलाशी,neutral,0.0,0.0,0.0,bhimapalash,53,noun
-आत,neutral,0.0,0.0,0.0,-the,117,adverb
आत,neutral,0.0125,0.0125,0.975,inside,117,adverb
इमारतीसाठीच्या_लाकडाचा_आतला_भाग,neutral,0.0,0.0,0.0,_,150,noun
सजावटी,+,0.375,0.0,0.625,decorative,92,adjective
चेरी,neutral,0.0,0.025,0.975,cherry,8,noun
धारवाला,neutral,0.0,0.0,1.0,charter,20,noun
शिकलगार,+,0.1527777777777778,0.013888888888888888,0.8333333333333334,learned,20,noun
शिक्कलगार,neutral,0.041666666666666664,0.0,0.9583333333333334,seal,20,noun
रासक्रीडा,neutral,0.0,0.0,0.0,rascard,62,noun
रासलीला,neutral,0.0,0.0,0.0,rasley,62,noun
रासक्रिडा,neutral,0.0,0.0,0.0,raskida,62,noun
रासोत्सव,neutral,0.0,0.0,0.0,rashotsav,58,noun
दत्तकविधान,neutral,0.0,0.0,1.0,adoption,52,noun
दत्तक_ग्रहण,neutral,0.0,0.0,1.0,adoption,52,noun
कळप,neutral,0.0,0.0,1.0,flock,149,noun
फुकट्या,neutral,0.11931818181818182,0.16477272727272727,0.7159090909090909,free,20,noun
फुकटा,neutral,0.11931818181818182,0.16477272727272727,0.7159090909090909,free,20,noun
ऐतखाऊ,+,0.25,0.0375,0.7125,fine,20,noun
फुकटखाऊ,neutral,0.11931818181818182,0.16477272727272727,0.7159090909090909,free,20,noun
फुकटखोर,neutral,0.11931818181818182,0.16477272727272727,0.7159090909090909,free,20,noun
फुकटेपणा,neutral,0.0,0.0,0.0,flyness,52,noun
फुकटपणा,neutral,0.0,0.0,0.0,freightiness,52,noun
फुकटाई,neutral,0.11931818181818182,0.16477272727272727,0.7159090909090909,free,52,noun
हरामखोरी,neutral,0.0,0.0,0.0,haramakhori,52,noun
लुच्चेगिरी,neutral,0.0,0.0,0.0,lugche,52,noun
सौंदर्यवती,neutral,0.0,0.0,1.0,cosmetics,101,adjective
लावण्यवती,neutral,0.03125,0.0,0.96875,implant,101,adjective
रूपवती,neutral,0.0,0.0,0.0,रूपवती,101,adjective
अनाथाश्रम,neutral,0.0,0.0,1.0,orphanage,37,noun
अनाथालय,neutral,0.0,0.0,1.0,orphanage,37,noun
सापेक्ष,-,0.0625,0.125,0.8125,relative,92,adjective
रुक्मि,neutral,0.0,0.0,0.0,rugmy,173,noun
सूत्र,neutral,0.017857142857142856,0.05357142857142857,0.9285714285714286,formula,195,noun
धागादोरा,neutral,0.0,0.0,1.0,thread,195,noun
फॉर्म्युला,neutral,0.017857142857142856,0.05357142857142857,0.9285714285714286,formula,27,noun
केशरी,neutral,0.0,0.0,1.0,orange,92,adjective
प्रवचन,neutral,0.0,0.0,1.0,discourse,61,noun
व्याख्यान,-,0.0,0.2,0.8,lecture,61,noun
सहमत,+,0.20833333333333334,0.0,0.7916666666666666,agreeable,92,adjective
परित्यक्ता,+,0.078125,0.0,0.921875,pilot,20,noun
वत्सासुर,neutral,0.0,0.0,0.0,vatsur,173,noun
मौर्यकाळ,neutral,0.0,0.0,0.0,maurya's era,57,noun
पॉलिश,+,0.09375,0.0,0.90625,polish,27,noun
रोगन,+,0.25,0.0,0.75,diagnosis,27,noun
रोगान,+,0.375,0.25,0.375,diseases,27,noun
स्निग्ध_पदार्थ,neutral,0.0,0.0,0.0,स्निग्ध_पदार्थ,26,noun
झिलईदार,-,0.0625,0.5,0.4375,laxative,111,adjective
तरलता,neutral,0.041666666666666664,0.0,0.9583333333333334,liquidity,79,noun
तरलपणा,neutral,0.0,0.0,1.0,liquidness,79,noun
ऐंशी,neutral,0.0,0.0,0.0,ऐंशी,106,adjective
वृक्षकर,neutral,0.0,0.0,0.0,treester,27,noun
खोडावा,neutral,0.0,0.0,1.0,scattering,28,noun
जवाहर,neutral,0.0,0.0,0.0,jawahar,149,noun
उद्घोषणा,neutral,0.0,0.0,1.0,announcement,195,noun
पडवळाकार,neutral,0.075,0.1,0.825,flooding,98,adjective
स्वस्तिक,neutral,0.0,0.0,0.0,swastik,27,noun
स्वर्गीय,neutral,0.0,0.0,1.0,heavenly,92,adjective
स्वर्ग्य,neutral,0.0625,0.0625,0.875,heaven,92,adjective
दिव्य,+,0.25,0.08333333333333333,0.6666666666666666,democratic,101,adjective
दैवगत,neutral,0.0,0.0,1.0,underwear,92,adjective
देवगत,-,0.0,0.07142857142857142,0.9285714285714286,degree,92,adjective
होतकरू,-,0.03409090909090909,0.18181818181818182,0.7840909090909091,exposed,101,adjective
होतकर,-,0.0,0.20833333333333334,0.7916666666666666,rampant,101,adjective
श्रद्धाळू,+,0.25,0.0,0.75,devout,111,adjective
प्रभावी,+,0.2708333333333333,0.020833333333333332,0.7083333333333334,effective,101,adjective
प्रभावशाली_असलेला,neutral,0.0,0.0,0.0,influented,101,adjective
मुघल,neutral,0.0,0.0,1.0,mugger,149,noun
मोगल,neutral,0.0,0.0,0.0,mogal,149,noun
गुप्त_कारवाई,neutral,0.0,0.0,0.0,secretaria,52,noun
गुप्त_कार्यवाही,neutral,0.0,0.0,0.0,secret_,52,noun
नियततापी,neutral,0.0,0.0,1.0,destined,111,adjective
